CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS;ordre_parada;hora_inicial
78600;manresa;BARCELONA;19:00 - 19:30;32;60;38;1900-01-01 19:00:00
78600;manresa;BARCELONA;19:30 - 20:00;23;83;38;1900-01-01 19:30:00
78600;manresa;BARCELONA;20:00 - 20:30;28;77;38;1900-01-01 20:00:00
78600;manresa;BARCELONA;20:30 - 21:00;0;89;38;1900-01-01 20:30:00
78600;manresa;BARCELONA;21:00 - 21:30;31;47;38;1900-01-01 21:00:00
78600;manresa;BARCELONA;21:30 - 22:00;0;44;38;1900-01-01 21:30:00
78600;manresa;BARCELONA;22:00 - 22:30;0;40;38;1900-01-01 22:00:00
78600;manresa;BARCELONA;22:30 - 23:00;0;30;38;1900-01-01 22:30:00
78600;manresa;BARCELONA;23:00 - 23:30;0;15;38;1900-01-01 23:00:00
78600;manresa;BARCELONA;23:30 - 00:00;0;12;38;1900-01-01 23:30:00
